episode,reward,loss,lap_completed,lap_time
100,-55.73651564700516,13.602896690368652,0,
101,423.87295387897007,18.336000442504883,0,
102,-246.52752666558936,11.854333877563477,0,
103,553.1512417689784,20.934179306030273,0,
104,479.14133776488643,18.621768951416016,0,
105,-23.018245192017094,14.554057121276855,0,
106,400.4494883534285,19.1218204498291,0,
107,-0.5782541462430537,15.780123710632324,0,
108,409.95258606609997,18.979021072387695,0,
109,-340.4813453586683,11.124296188354492,0,
110,684.2578932912684,20.930683135986328,0,
111,563.9484017573842,19.946170806884766,0,
112,-176.28768592347743,12.422394752502441,0,
113,-302.23009635863593,11.809273719787598,0,
114,-12.929859877613081,13.70042610168457,0,
115,-29.477815733245414,13.263778686523438,0,
116,-126.33128865129207,12.922491073608398,0,
117,-70.88574714662528,14.300830841064453,0,
118,301.224929603323,16.218441009521484,0,
119,-166.0707898679058,12.21254825592041,0,
120,154.59932917428873,15.64555549621582,0,
121,67.92506171427257,14.146044731140137,0,
122,-583.9083018149696,8.036173820495605,0,
123,361.6740543589991,17.175140380859375,0,
124,214.7483705795719,15.779199600219727,0,
125,-137.75019619901732,12.211318016052246,0,
126,-376.1887743617202,9.880918502807617,0,
127,160.60603182952462,14.486605644226074,0,
128,537.4543517400366,17.268892288208008,0,
129,340.8659470831719,17.83632469177246,0,
130,323.59308603537534,16.641525268554688,0,
131,669.1650555971123,19.167871475219727,0,
132,-385.2933702725928,9.410619735717773,0,
133,316.1309976938001,16.470355987548828,0,
134,239.482607191826,15.933370590209961,0,
135,-65.34695811195019,11.9801025390625,0,
136,-176.99256164030112,11.993128776550293,0,
137,803.373748847881,18.81654167175293,0,
138,134.31661950528348,14.005846977233887,0,
139,387.6378221456573,29.771787643432617,0,
140,432.5355467422499,17.903154373168945,0,
141,55.95973543231741,12.40095329284668,0,
142,226.3838975273115,13.898337364196777,0,
143,266.5058684664591,13.910715103149414,0,
144,-315.039732240265,9.325467109680176,0,
145,-311.7310839869569,10.124704360961914,0,
146,261.7436507384372,13.562728881835938,0,
147,419.6213672123168,16.47926139831543,0,
148,272.1096887923894,14.62179946899414,0,
149,243.3290629814097,21.143272399902344,0,
150,-385.4655146171582,8.859902381896973,0,
151,-8.925453000181781,11.440702438354492,0,
152,-117.70625221707074,10.889492988586426,0,
153,396.4951809064889,14.299592971801758,0,
154,24.520838411313253,11.950684547424316,0,
155,663.9666744815352,18.328201293945312,0,
156,807.0864425731368,18.004661560058594,0,
157,205.22985107630598,13.909086227416992,0,
158,140.51254642720028,11.983750343322754,0,
159,384.8837207920753,13.433650016784668,0,
160,628.8370884659222,17.69475555419922,0,
161,245.12206324470614,12.709659576416016,0,
162,55.1067668801818,10.728748321533203,0,
163,-175.83477535705887,10.395255088806152,0,
164,382.48186884625704,14.418008804321289,0,
165,282.05977407508897,11.949889183044434,0,
166,1291.2970850928339,21.76154327392578,0,
167,-10.195493526569907,11.419625282287598,0,
168,-311.5778005316714,8.264904975891113,0,
169,-176.00464280415642,8.678739547729492,0,
170,919.1010392010869,16.559633255004883,0,
171,1167.1295157830064,17.93726348876953,0,
172,32.812857472338166,11.812284469604492,0,
173,-179.6247187410187,10.65291976928711,0,
174,214.25305754856126,12.602912902832031,0,
175,73.73704774533346,10.824226379394531,0,
176,1466.0801833346463,18.945056915283203,0,
177,430.614923878792,12.36370849609375,0,
178,1021.026991776477,15.282551765441895,0,
179,1191.861457205413,19.343704223632812,0,
180,170.6008186393781,12.664403915405273,0,
181,1120.5333432755992,16.604612350463867,0,
182,-13.062756555250884,10.021295547485352,0,
183,1241.6551159494948,25.341846466064453,0,
184,1288.9604948450306,19.927875518798828,0,
185,858.8451807047894,15.023114204406738,0,
186,385.0527842304374,21.37672996520996,0,
187,680.960266816491,14.092874526977539,0,
188,786.4502644851333,18.105920791625977,0,
189,1540.1487806194548,20.38295555114746,0,
190,501.25495195097955,15.501022338867188,0,
191,381.70649032055985,15.180703163146973,0,
192,300.72720649360366,13.893569946289062,0,
193,242.29750812461077,14.867290496826172,0,
194,397.2028752397743,14.674354553222656,0,
195,240.9212763320708,14.397872924804688,0,
196,1199.1999055909614,27.81694984436035,0,
197,423.7346025442293,25.467544555664062,0,
198,376.9931546189685,20.316822052001953,0,
199,674.2491177145321,16.727041244506836,0,
200,312.6733133151061,21.072019577026367,0,
201,242.37413339489868,13.617302894592285,0,
202,244.96090273115993,13.379127502441406,0,
203,499.1457838801137,29.21392250061035,0,
204,695.7626591726452,25.964088439941406,0,
205,755.2500053967719,22.30396842956543,0,
206,744.8504573055278,23.073461532592773,0,
207,470.96613729211464,29.174240112304688,0,
208,436.16562954745274,29.495019912719727,0,
209,588.321839475643,31.284555435180664,0,
210,184.21442194696252,35.71800994873047,0,
211,125.75924470497733,35.837730407714844,0,
212,261.28783549273203,42.43499755859375,0,
213,147.10671193645035,36.04380416870117,0,
214,-90.94043584711143,42.341522216796875,0,
215,81.08340691369835,47.18528747558594,0,
216,-21.70242243691945,49.65737533569336,0,
217,220.3229059217165,34.837154388427734,0,
218,187.0438547290531,42.81599426269531,0,
219,-3.3599381933510477,55.3006591796875,0,
220,-26.64615885411673,63.874874114990234,0,
221,69.27047948564083,49.05317687988281,0,
222,4.65167561157398,64.5640640258789,0,
223,88.15686296317928,36.3107795715332,0,
224,-8.21974615900231,61.79103088378906,0,
225,-5.849551464075862,52.955604553222656,0,
226,45.66919853348855,58.05459976196289,0,
227,-162.09776435313015,40.087684631347656,0,
228,-174.26411776396182,41.148719787597656,0,
229,8.163971069158462,50.40370178222656,0,
230,24.55936668054122,65.2640151977539,0,
231,23.58910796255239,55.331668853759766,0,
232,-6.347835767790553,51.35515213012695,0,
233,-0.38491389193331527,61.548648834228516,0,
234,-0.9365144069340798,59.93450164794922,0,
235,-97.62716309098275,52.78159713745117,0,
236,64.30125515173647,82.58811950683594,0,
237,-12.59899807314507,67.93046569824219,0,
238,15.645532992721773,67.6143569946289,0,
239,61.56688578311287,59.08668518066406,0,
240,1.862744679515578,51.034950256347656,0,
241,8.222709364269853,66.4556884765625,0,
242,-165.9321150198811,50.6230354309082,0,
243,-12.317157261840274,72.06676483154297,0,
244,-72.88370897539016,61.02936553955078,0,
245,141.18450773292238,63.794498443603516,0,
246,-26.99673867653892,55.633724212646484,0,
247,-44.7411008761878,53.7496337890625,0,
248,8.925271938643343,54.760597229003906,0,
249,-52.62300873406939,56.841129302978516,0,
250,180.1985528846929,110.92772674560547,0,
251,-43.90118779299404,50.644920349121094,0,
252,-68.06478750001948,56.627899169921875,0,
253,-15.06400959426324,63.91144943237305,0,
254,18.006154247594573,73.90379333496094,0,
255,-16.81586031014828,63.344783782958984,0,
256,-248.5220887017709,44.08643341064453,0,
257,101.40716613285288,92.81117248535156,0,
258,5.8369973083678,65.57788848876953,0,
259,63.93085618947173,71.07544708251953,0,
260,163.12104788232395,85.9549789428711,0,
261,61.40837557432938,67.27838897705078,0,
262,32.39906725243572,72.72372436523438,0,
263,16.684416005643985,68.30512237548828,0,
264,65.13238127810357,91.41900634765625,0,
265,60.48873687143004,81.22605895996094,0,
266,-22.96332895582379,63.065189361572266,0,
267,16.32704210436053,70.97173309326172,0,
268,-44.44368881752671,61.9608154296875,0,
269,-0.5135399323410762,73.97410583496094,0,
270,-10.184351994283817,62.89560317993164,0,
271,63.074227092454635,67.20549011230469,0,
272,21.599961029945696,74.56159210205078,0,
273,38.299802242161434,73.42579650878906,0,
274,0.5869131294455611,67.05343627929688,0,
275,-199.01377984487672,51.610042572021484,0,
276,160.9574382953629,99.91877746582031,0,
277,151.603345594443,85.72293090820312,0,
278,-34.38792400017119,65.95570373535156,0,
279,541.6617883231055,243.04544067382812,0,
280,12.650439986591259,68.9739990234375,0,
281,14.258128053066152,69.02225494384766,0,
282,-21.525429906772814,52.72315979003906,0,
283,981.4654283658826,610.003173828125,0,
284,-38.29489693376769,53.6596794128418,0,
285,-67.03475963256535,51.28197479248047,0,
286,449.50359202626265,208.76434326171875,0,
287,48.38344814030829,65.82469940185547,0,
288,340.22092907395324,182.1860809326172,0,
289,232.3683196808609,115.29301452636719,0,
290,-194.85378221496748,35.19693374633789,0,
291,579.1386755908337,354.952392578125,0,
292,371.2363009865371,295.3865661621094,0,
293,472.56608091928246,195.77822875976562,0,
294,97.73150568085815,78.53115844726562,0,
295,-56.103918924036364,48.55112838745117,0,
296,112.1518676786902,92.92235565185547,0,
297,306.37514393361835,242.83749389648438,0,
298,201.17841353590578,97.6341323852539,0,
299,486.36076810490044,299.8156433105469,0,
300,318.80071410223644,119.99046325683594,0,
301,327.8771424159752,201.4866180419922,0,
302,327.55148947851774,222.22763061523438,0,
303,326.05350436776394,202.9738311767578,0,
304,167.34260985033362,99.10160827636719,0,
305,-44.94402960408357,61.01707077026367,0,
306,222.76651331763532,117.93807983398438,0,
307,237.21311817064498,166.99417114257812,0,
308,103.75333587018862,82.37604522705078,0,
309,268.94208694155645,130.6888427734375,0,
310,302.4235450149499,178.65628051757812,0,
311,298.4300864378688,202.36476135253906,0,
312,380.9629598543219,291.6435546875,0,
313,428.68026753333845,242.38531494140625,0,
314,248.55160051333525,148.7957305908203,0,
315,251.177262197443,143.4545440673828,0,
316,294.8022190824713,228.28506469726562,0,
317,272.1297886788148,210.778564453125,0,
318,79.04725632711269,92.0685806274414,0,
319,347.9851470174457,282.8929443359375,0,
320,219.45831663930707,124.91468048095703,0,
321,140.3818031788608,116.6935806274414,0,
322,460.68346495804,281.6233825683594,0,
323,-31.35372012006502,64.74276733398438,0,
324,192.2638840880436,108.04945373535156,0,
325,540.2797231545212,170.28933715820312,0,
326,265.3419154511532,131.10203552246094,0,
327,32.94246652526732,67.09115600585938,0,
328,287.57656919670904,225.96775817871094,0,
329,29.74341201980477,80.26473999023438,0,
330,217.72564349873235,165.14108276367188,0,
331,221.70380872318182,174.5290069580078,0,
332,252.10324119596027,139.85951232910156,0,
333,123.80624544771183,104.23501586914062,0,
334,115.83485832767495,95.6734619140625,0,
335,246.80158270351285,184.15892028808594,0,
336,172.7539028694023,95.73509216308594,0,
337,234.10727716326423,103.32931518554688,0,
338,242.52041221087072,191.48672485351562,0,
339,354.7337358676617,216.2235565185547,0,
340,279.78801744666373,197.34922790527344,0,
341,237.06882744856892,174.7333526611328,0,
342,229.95490847212162,136.6692352294922,0,
343,141.32549132985642,164.19863891601562,0,
344,352.42286586824315,195.17247009277344,0,
345,329.94482902989415,159.71351623535156,0,
346,245.370032917966,49.9409294128418,0,
347,93.0490554118717,89.10553741455078,0,
348,206.27692759420813,134.3854522705078,0,
349,486.8918259224179,339.03607177734375,0,
350,43.89363260193703,105.12252044677734,0,
351,198.25108764826354,123.89563751220703,0,
352,140.7438876071066,78.59139251708984,0,
353,347.2858630726389,196.5912322998047,0,
354,190.87657309220123,137.3626708984375,0,
355,481.22326929077116,246.6555938720703,0,
356,112.18024333207377,124.50653839111328,0,
357,498.6294659938464,189.60487365722656,0,
358,272.5785357455843,136.83050537109375,0,
359,302.43035442905966,163.84548950195312,0,
360,61.136061551533075,83.76067352294922,0,
361,262.63577442716286,122.33934020996094,0,
362,389.05075615821676,244.28677368164062,0,
363,166.82014814664748,92.27317810058594,0,
364,297.6663545900682,193.42657470703125,0,
365,461.57392919165034,267.5629577636719,0,
366,267.67934708791194,162.6078338623047,0,
367,322.7247052232141,201.1612548828125,0,
368,-3.9801528933720363,99.32279205322266,0,
369,258.7835025159369,170.9617462158203,0,
370,319.3437919882715,173.92921447753906,0,
371,234.71990312121977,143.10272216796875,0,
372,69.38895443959332,97.6750717163086,0,
373,341.75585314338394,187.67935180664062,0,
374,327.12407120600056,160.61941528320312,0,
375,159.38175656743553,68.52294921875,0,
376,407.4038654350945,162.29591369628906,0,
377,63.96525182032516,101.0668716430664,0,
378,409.46763098222505,160.55039978027344,0,
379,307.0178113079461,139.91281127929688,0,
380,-63.02872948305287,42.48112487792969,0,
381,565.2341469500833,240.14161682128906,0,
382,221.0654076598673,82.02479553222656,0,
383,335.1987882527124,168.56973266601562,0,
384,237.46391622980624,124.8062515258789,0,
385,759.4209131178825,97.28343200683594,0,
386,707.6870098322655,118.57157897949219,0,
387,264.8663229051946,139.17945861816406,0,
388,274.3648326710459,127.5171890258789,0,
389,574.6193218300903,118.78418731689453,0,
390,132.55387720258835,117.29852294921875,0,
391,363.29898102362444,196.41270446777344,0,
392,317.79473251116167,188.11868286132812,0,
393,317.13550085794543,135.6082763671875,0,
394,313.62557983168557,136.46328735351562,0,
395,225.51686288333335,132.30487060546875,0,
396,175.64761886685665,81.49886322021484,0,
397,274.5670340086926,150.0822296142578,0,
398,417.96576797194973,191.61170959472656,0,
399,159.89198742958047,82.47193145751953,0,
400,214.86523210148067,114.36334991455078,0,
401,253.5176309647963,145.0658416748047,0,
402,448.90236179600225,255.67681884765625,0,
403,332.45708515954817,181.6494598388672,0,
404,428.3483109629192,203.4291534423828,0,
405,292.04720808772225,108.1512680053711,0,
406,269.3340024313682,137.2548065185547,0,
407,308.16461413964754,149.00527954101562,0,
408,-89.00266972157462,71.4128646850586,0,
409,363.3189984175181,196.22547912597656,0,
410,430.76740529096077,180.0963134765625,0,
411,214.46134718508736,114.37799835205078,0,
412,422.40841950447447,177.48403930664062,0,
413,232.59256299838705,110.72024536132812,0,
414,320.6699846309055,175.0502166748047,0,
415,186.7190101820426,101.9201889038086,0,
416,364.53420213859795,96.51254272460938,0,
417,388.68675568032177,176.001220703125,0,
418,293.04984408112335,126.46134185791016,0,
419,286.9662456488785,112.11839294433594,0,
420,202.98120800600404,129.03260803222656,0,
421,492.9425813381344,79.26145935058594,0,
422,228.14691659375035,132.0663604736328,0,
423,531.6496848748907,72.92632293701172,0,
424,309.5390948165511,158.0216064453125,0,
425,275.197871118197,142.1490478515625,0,
426,1344.7460540325694,442.424560546875,0,
427,904.8019243468513,98.732177734375,0,
428,216.02141312572007,86.34449005126953,0,
429,-60.386904507133586,54.96611404418945,0,
430,449.93033972000467,83.06196594238281,0,
431,196.10635997176945,121.51776123046875,0,
432,-119.0029116292421,33.60478591918945,0,
433,484.15404789229666,91.40985870361328,0,
434,86.20646374807971,90.88258361816406,0,
435,43.86784456402515,54.20707321166992,0,
436,-76.27097561823165,70.4242935180664,0,
437,148.01835714516372,110.7352523803711,0,
438,50.00295630452783,66.80803680419922,0,
439,374.12746799337276,129.31448364257812,0,
440,791.2220626500389,107.05919647216797,0,
441,283.40577581344803,133.22642517089844,0,
442,285.5474042550801,155.4933624267578,0,
443,252.22618348411365,135.96926879882812,0,
444,233.36676098215534,75.93215942382812,0,
445,167.22868686255202,51.71060562133789,0,
446,157.12596073658193,106.63628387451172,0,
447,-148.14261702623364,69.65987396240234,0,
448,-187.67808559230514,54.2717399597168,0,
449,233.16746726063533,121.55224609375,0,
450,291.3387912752311,125.9551010131836,0,
451,244.10259842984925,101.98228454589844,0,
452,151.9684704140303,113.3570327758789,0,
453,283.894595876885,134.2149658203125,0,
454,1093.2591834129069,855.1415405273438,0,
455,663.0172431489235,1422.1728515625,0,
456,1086.5054269222526,493.9324645996094,0,
457,259.26843703267747,124.53749084472656,0,
458,1191.851095261644,2929.17236328125,0,
459,983.4786986350347,2042.66015625,0,
460,1166.063484973127,1912.3563232421875,0,
461,223.841183251885,91.77413177490234,0,
462,1082.891510748744,2928.345703125,0,
463,1253.3137018305874,982.0293579101562,0,
464,-310.24657049837407,29.11414337158203,0,
465,1308.2459601133603,2771.032470703125,0,
466,-329.3755347104409,31.288352966308594,0,
467,-344.67281929633845,29.276010513305664,0,
468,1363.686429154914,4157.8271484375,0,
469,-185.50809174626517,37.7397346496582,0,
470,-462.5644152288417,26.663150787353516,0,
471,-329.59574981151025,35.848697662353516,0,
472,1305.2576346868027,3601.6474609375,0,
473,-297.34663320478603,25.62530517578125,0,
474,-309.65051137851634,23.669649124145508,0,
475,-344.43200938703666,34.77424240112305,0,
476,-305.62870331639095,33.53278732299805,0,
477,-327.50432107733207,25.35866928100586,0,
478,1261.5366323984942,2065.135986328125,0,
479,812.0431825927714,607.8778076171875,0,
480,1300.009770645561,595.0037231445312,0,
481,1395.9574306306642,4108.92138671875,0,
482,-115.94589418606031,42.34619903564453,0,
483,-275.54276572729043,27.264156341552734,0,
484,844.1015883949983,1040.8912353515625,0,
485,1457.4836875367914,4004.884521484375,0,
486,-131.1540640601211,34.86214065551758,0,
487,-389.2406493708728,37.138397216796875,0,
488,743.645234057806,1199.6134033203125,0,
489,667.9213446913411,1231.7530517578125,0,
490,1199.3628479913593,806.2794189453125,0,
491,-253.18199397528997,32.212547302246094,0,
492,912.3025584068623,1303.0933837890625,0,
493,566.305978198985,1216.383544921875,0,
494,-195.158677167861,33.88560104370117,0,
495,524.088977875276,867.8316650390625,0,
496,1068.1519414368975,214.9485321044922,0,
497,1260.256419968095,402.4366760253906,0,
498,1201.140972902052,712.677978515625,0,
499,500.6977920078434,1423.444580078125,0,
500,58.966886882925465,44.71952819824219,0,
501,1117.0965238106448,374.1065979003906,0,
502,-308.55906814086205,52.23344421386719,0,
503,1367.8625336901998,4002.72900390625,0,
504,1196.064632118012,2121.33740234375,0,
505,49.07567283346872,41.57194519042969,0,
506,884.080332377622,1575.4996337890625,0,
507,-40.79106097893067,43.51165008544922,0,
508,688.153729693749,915.0153198242188,0,
509,1192.4238186889256,1279.6558837890625,0,
510,1360.294695476006,2634.028076171875,0,
511,1447.1474629319307,2895.62841796875,0,
512,261.2467760955994,79.0347671508789,0,
513,938.9429095128877,1580.3399658203125,0,
514,-306.4547974260246,33.183372497558594,0,
515,165.8198781482668,62.351097106933594,0,
516,322.6404710514721,94.58070373535156,0,
517,343.04283309738247,89.56377410888672,0,
518,159.68013702077818,35.780704498291016,0,
519,1340.0126405248823,1443.6624755859375,0,
520,-354.7055987402146,50.04155349731445,0,
521,695.2976297770983,1309.19384765625,0,
522,-282.9670173384926,49.38263702392578,0,
523,1173.6978923746215,1141.575927734375,0,
524,1388.0998019916444,2323.38916015625,0,
525,-245.78959948279243,45.2327766418457,0,
526,-148.81146680794598,47.500301361083984,0,
527,337.2481243335658,86.04264068603516,0,
528,1170.510894242596,1419.09423828125,0,
529,566.5626831902288,86.87252807617188,0,
530,1498.9095764656345,1213.9119873046875,0,
531,350.19284897168615,53.453224182128906,0,
532,1295.2836274750796,1315.2940673828125,0,
533,70.99563108955232,51.54269027709961,0,
534,1511.989283590354,3332.215087890625,0,
535,439.9213384090644,74.50860595703125,0,
536,1439.7843381822022,1488.4781494140625,0,
537,289.16593549286216,79.91490173339844,0,
538,1478.3041946705075,1212.76708984375,0,
539,1401.2325463390814,1433.744873046875,0,
540,1274.2318112518708,569.180419921875,0,
541,30.022732142363566,48.19172286987305,0,
542,1418.8324097699456,2200.18115234375,0,
543,467.08887573509,63.59596633911133,0,
544,482.0359351962277,65.14322662353516,0,
545,362.15960219976347,114.66093444824219,0,
546,507.8006540261181,92.3322525024414,0,
547,1598.2849124069671,545.1869506835938,0,
548,405.45878126217127,64.92474365234375,0,
549,1256.4585549783167,1176.4588623046875,0,
550,419.8827787136907,68.23212432861328,0,
551,526.1073661308926,110.36151123046875,0,
552,1337.337916570059,1084.397705078125,0,
553,37.97286409910905,49.63426208496094,0,
554,574.7909769346255,77.4559097290039,0,
555,486.6144622161148,105.0531997680664,0,
556,566.9959334259731,127.5219955444336,0,
557,429.8578334330455,73.06178283691406,0,
558,176.59123500370467,54.3996696472168,0,
559,1576.119956330805,886.9555053710938,0,
560,1317.3393223040025,1541.30712890625,0,
561,481.2516892381384,71.86456298828125,0,
562,1251.8967250212145,919.9730224609375,0,
563,214.60738291443624,72.7441635131836,0,
564,1613.200161826848,1308.9705810546875,0,
565,1506.9166403425943,1406.291748046875,0,
566,1333.4511021439796,459.0767822265625,0,
567,387.2637162801944,98.8304214477539,0,
568,1443.0571143407242,1126.167236328125,0,
569,1467.9141206832694,1560.907470703125,0,
570,557.0663602173804,99.03202819824219,0,
571,341.37400033210923,89.48944091796875,0,
572,1516.6451179328333,1136.69873046875,0,
573,571.049827519613,78.48501586914062,0,
574,1545.3391720577763,1236.32421875,0,
575,1587.9157211737122,1580.251220703125,0,
576,469.6117790255556,112.24980163574219,0,
577,605.2889187822959,119.70213317871094,0,
578,413.7530403660505,103.62934875488281,0,
579,657.07190811675,143.76644897460938,0,
580,616.7862199092572,130.90097045898438,0,
581,269.7407888711348,74.24641418457031,0,
582,1401.239482553607,621.7935791015625,0,
583,485.7468643528661,107.65704345703125,0,
584,377.8072798877164,94.25894165039062,0,
585,527.3575110357365,120.70744323730469,0,
586,521.0469221826332,114.42145538330078,0,
587,591.9391188131905,98.64669799804688,0,
588,540.3935976535362,103.70399475097656,0,
589,1543.3758599554944,1742.16259765625,0,
590,630.9938769655498,115.43450164794922,0,
591,519.2446025884424,55.73917007446289,0,
592,1527.1591234301072,1334.071044921875,0,
593,321.4766131067922,80.99211120605469,0,
594,491.6336863321088,84.3836441040039,0,
595,1557.9945359526112,1682.27099609375,0,
596,471.6002809394384,82.614501953125,0,
597,1778.2581561857328,1326.3851318359375,0,
598,287.5104158026718,56.63136291503906,0,
599,489.28149946749915,120.21076202392578,0,
600,1430.0157660437387,1693.3668212890625,0,
601,590.989322750893,104.29235076904297,0,
602,1555.9967735718492,831.6803588867188,0,
603,449.97356810889926,71.86955261230469,0,
604,374.35572338387226,82.2670669555664,0,
605,653.2545022308761,80.71995544433594,0,
606,1528.350367689568,1816.8458251953125,0,
607,425.19357524291246,67.15864562988281,0,
608,383.83560859679096,69.95563507080078,0,
609,681.5427521435624,148.6124267578125,0,
610,1651.9066661260651,1396.78857421875,0,
611,168.71323596823828,50.28115463256836,0,
612,523.583110420925,110.92809295654297,0,
613,384.3747931795928,57.867008209228516,0,
614,364.83395182402654,53.48540115356445,0,
615,722.4279191795719,137.8682861328125,0,
616,244.02049327481288,62.52593231201172,0,
617,438.98934236333827,80.51268768310547,0,
618,509.1448436444532,86.25374603271484,0,
619,355.22992661134276,68.20658111572266,0,
620,1657.8562282649234,1395.7376708984375,0,
621,537.1776989578879,95.95806121826172,0,
622,435.69001104472767,82.58668518066406,0,
623,454.62155489230344,71.21892547607422,0,
624,1402.4459203879555,1552.20556640625,0,
625,436.50933237301723,71.41513061523438,0,
626,1734.7025609855637,1288.7066650390625,0,
627,1406.9419637012775,1338.075439453125,0,
628,1707.300933154235,1959.7105712890625,0,
629,765.9239869205826,122.06218719482422,0,
630,1627.8242977679272,1563.3861083984375,0,
631,1561.8787658405422,793.9253540039062,0,
632,1592.7513817257968,1923.6895751953125,0,
633,1500.415784104449,1274.335693359375,0,
634,1533.3156189294557,1387.2042236328125,0,
635,542.0279045675709,98.31770324707031,0,
636,476.15292012377915,71.71005249023438,0,
637,1498.8820669088086,1365.9566650390625,0,
638,335.54435537987695,59.882320404052734,0,
639,521.8200819006285,90.3658676147461,0,
640,518.5709946304136,70.5512466430664,0,
641,1439.418119171116,1500.034912109375,0,
642,555.3494422038984,105.81714630126953,0,
643,680.7666154818587,106.67935943603516,0,
644,538.3847240652667,91.91649627685547,0,
645,1380.2271041648844,1233.89990234375,0,
646,1490.044329430277,1380.0291748046875,0,
647,1527.3837320907792,1828.9443359375,0,
648,338.90272519283,85.83689880371094,0,
649,524.7236302940728,110.45500946044922,0,
650,1469.2056445777532,1321.850830078125,0,
651,1344.396136994908,843.242431640625,0,
652,1564.2155290710327,1674.1087646484375,0,
653,1516.2063275499572,1187.05908203125,0,
654,1696.9618432120544,535.2964477539062,0,
