episode,reward,loss
55,257.99888888888916,-0.3231510519981384
56,175.7372222222223,-0.13161605596542358
57,209.1013888888889,0.05624118819832802
58,246.8302777777779,0.06318412721157074
59,225.01277777777793,0.5111585259437561
60,237.84166666666675,0.022312533110380173
61,189.1338888888891,0.2762869894504547
62,253.52027777777812,-0.30024254322052
63,195.52888888888907,0.10075589269399643
64,307.5602777777777,0.2520696818828583
65,244.55833333333345,-0.08067740499973297
66,274.5880555555556,0.04911879450082779
67,433.5322222222213,-0.25985187292099
68,253.48388888888897,-0.31958767771720886
69,231.93305555555574,-0.41912710666656494
70,225.10527777777796,-0.21485638618469238
71,442.796388888888,-0.25767698884010315
72,314.76749999999976,-0.11167970299720764
73,239.94638888888903,-0.039592139422893524
74,381.9911111111101,0.5566653609275818
75,231.14583333333348,0.5319738984107971
76,423.19416666666547,0.2522524893283844
77,310.8191666666664,0.24956633150577545
78,313.1577777777774,0.03010544180870056
79,395.9702777777769,-0.09020441025495529
80,657.689166666665,0.5666072368621826
81,340.75777777777705,-0.013719819486141205
82,514.7566666666654,0.21174205839633942
83,282.0780555555558,-0.1463257074356079
84,472.2105555555545,-0.30377933382987976
85,643.2272222222215,-0.0631408542394638
86,575.5219444444433,-0.013259463012218475
87,592.5499999999993,1.172730565071106
88,1001.4502777777794,-0.3990025818347931
89,1093.6902777777775,0.3784777820110321
90,1098.9436111111115,-0.48090189695358276
91,512.6541666666649,-0.2734733521938324
92,612.093333333331,-0.2930830419063568
93,534.5569444444433,-0.1067235991358757
94,404.0591666666663,-0.22554849088191986
95,774.3302777777774,-0.021633392199873924
96,898.8644444444462,0.25746801495552063
97,1217.9113888888871,0.8765495419502258
98,1022.3377777777795,0.5448946952819824
99,1033.1300000000022,0.11271581798791885
100,528.5008333333317,0.05810892954468727
101,498.63916666666466,0.9760498404502869
102,502.59805555555346,0.9893552660942078
103,484.2297222222205,1.035146713256836
104,438.5297222222209,0.646973729133606
105,518.6672222222197,0.6282779574394226
106,671.6299999999987,0.2855191230773926
107,225.18000000000004,0.3975311815738678
108,533.3130555555531,0.23805591464042664
109,472.9958333333312,0.2274767905473709
110,230.91944444444468,-0.009599295444786549
111,360.01861111111,0.06720877438783646
112,484.6524999999975,0.24519050121307373
113,710.5930555555551,0.11924030631780624
114,378.00694444444383,0.04597369581460953
115,292.7441666666664,-0.2748306095600128
116,275.7122222222222,-0.30659809708595276
117,612.0494444444433,-0.06733205169439316
118,493.68833333333095,-0.1678154319524765
119,331.1302777777772,-0.32103970646858215
120,644.2341666666654,-0.11105424165725708
121,599.4869444444428,0.31457239389419556
122,635.161388888887,0.42572546005249023
123,336.494166666666,-0.0261984895914793
124,1556.048333333323,1.4914475679397583
125,749.252222222222,0.390944242477417
126,1255.0361111111063,1.3537085056304932
127,1141.2813888888875,0.1928805112838745
128,1063.2063888888904,0.0017613619565963745
129,1013.5461111111149,-0.232626274228096
130,1099.4933333333345,-0.17138907313346863
131,540.1813888888873,-0.388992041349411
132,845.9080555555566,-0.182492196559906
133,734.3038888888882,-0.20453576743602753
134,406.38055555555394,-0.2222726047039032
135,807.7116666666678,-0.010297060012817383
136,1109.5105555555538,1.0580039024353027
137,1245.9055555555526,0.9437248706817627
138,1223.918055555554,1.000199556350708
139,1042.8719444444466,0.7269039750099182
140,729.5122222222209,0.467810720205307
141,1167.621111111111,0.667030394077301
142,639.4802777777765,0.4383939802646637
143,1307.9483333333299,0.9167647957801819
144,1376.6986111111034,1.3211888074874878
145,846.7983333333347,-0.002607228234410286
146,329.2341666666662,-0.34492677450180054
147,394.88055555555434,-0.24684087932109833
148,896.3288888888901,0.18597854673862457
149,848.2711111111122,-0.013595427386462688
150,465.055277777776,-0.2936026453971863
151,1314.0991666666605,0.7674050331115723
152,1541.0808333333248,0.23986132442951202
153,1147.3449999999987,-0.03272025287151337
154,602.8061111111099,-0.13521358370780945
155,1091.7072222222223,-0.002462717704474926
156,1060.8625000000006,-0.15826331079006195
157,1154.454999999997,0.5242409706115723
158,428.8774999999986,-0.2662738263607025
159,1584.8666666666575,0.46104496717453003
160,1179.5130555555531,0.3416200578212738
161,1215.8519444444416,0.3210814595222473
162,1109.564722222223,0.02807166613638401
163,1044.1788888888882,0.010399330407381058
164,746.9038888888882,0.16873915493488312
165,639.8816666666661,-0.04784274101257324
166,755.5272222222231,0.11562540382146835
167,882.8341666666674,-0.1236598938703537
168,1329.957499999994,0.4377085566520691
169,1245.1069444444413,0.49550291895866394
170,1487.653055555549,0.6222423315048218
171,665.2774999999983,-0.146819606423378
172,1217.401388888887,0.39051172137260437
173,1628.836666666654,1.2061564922332764
174,1169.238055555555,0.15335328876972198
175,279.4577777777776,-0.22252647578716278
176,1128.5113888888875,-0.0754740908741951
177,1192.7988888888874,0.18044263124465942
178,739.2230555555562,-0.2888602614402771
179,1136.338333333333,-0.17413149774074554
180,1245.1783333333285,0.050777558237314224
181,808.3349999999999,-0.13748252391815186
182,1185.9516666666627,0.5538044571876526
183,898.8394444444432,-0.028058156371116638
184,1323.5547222222167,0.7177843451499939
185,1554.184722222215,0.6393998265266418
186,1139.2224999999987,0.32708775997161865
187,840.2450000000002,-0.0654820054769516
188,1588.4277777777677,0.5396299958229065
189,1154.9366666666647,0.06058816239237785
190,1596.7658333333216,0.5866991281509399
191,1575.9202777777705,0.4858770966529846
192,471.1663888888871,-0.1851763129234314
193,1270.5186111111068,-0.04175863042473793
194,1165.1294444444432,-0.0018346896395087242
195,486.36083333333204,-0.2297728955745697
196,1326.018333333327,0.21921071410179138
197,813.3283333333349,-0.004883021116256714
198,738.8058333333328,-0.16881678998470306
199,1597.8558333333235,0.5870377421379089
200,812.2372222222215,-0.06753569841384888
201,340.5361111111107,-0.0655754804611206
202,721.1938888888882,0.11769121885299683
203,739.1361111111104,0.4734199047088623
204,784.5230555555559,0.5491982698440552
205,1621.3722222222113,1.4580053091049194
206,1622.1958333333237,0.7542666792869568
207,491.96583333333234,0.12372229993343353
208,1631.7322222222128,0.9441295862197876
209,543.0747222222203,0.06293974071741104
210,1223.760277777775,1.005082130432129
211,1190.305555555551,0.6053449511528015
212,1612.2691666666572,0.5232017040252686
213,1580.8705555555484,0.20790481567382812
214,1571.8333333333264,0.07382930815219879
215,1500.8316666666603,-0.15859508514404297
216,1613.5880555555489,0.06697645783424377
217,1213.3436111111096,-0.4413791298866272
218,483.7211111111088,-0.32189005613327026
219,914.2888888888883,-0.45314159989356995
220,1256.8113888888884,-0.20531752705574036
221,1512.1824999999956,-0.19183632731437683
222,1540.3444444444372,-0.12808144092559814
223,1648.1488888888841,0.051095884293317795
224,1185.1802777777768,-0.14054113626480103
225,1612.5461111111026,0.040110353380441666
226,1551.097499999994,-0.016229867935180664
227,1583.3149999999948,0.20892833173274994
228,1654.015555555554,0.4622168242931366
229,1632.0672222222156,0.21363796293735504
230,1294.8974999999953,0.20782789587974548
231,1589.5755555555497,0.32324326038360596
232,1534.7941666666588,0.10615052282810211
233,918.0702777777783,-0.028892450034618378
234,1647.021944444436,0.2701309323310852
235,1658.358055555548,0.16310565173625946
236,1742.2561111111045,0.2584936022758484
237,1256.299999999999,0.050352223217487335
238,1713.5694444444396,0.07848656177520752
239,1225.3305555555523,-0.25003451108932495
240,1693.2336111111053,0.31893882155418396
241,1379.0419444444458,-0.2790129780769348
242,1284.5288888888854,-0.3639487028121948
243,1425.696111111106,-0.10329312086105347
244,1264.4174999999968,-0.15054768323898315
245,1072.8811111111113,-0.3466184139251709
246,1633.5702777777694,0.14272277057170868
247,1699.6983333333246,0.723044753074646
248,736.26111111111,-0.15089499950408936
249,1630.6958333333266,0.7199320793151855
250,1611.1283333333256,0.37182116508483887
251,1557.2472222222164,0.09470514953136444
252,1679.9547222222127,0.4427250921726227
253,1569.4141666666617,0.12490598112344742
254,1599.632777777771,0.10074323415756226
255,1591.528055555547,-0.05318765342235565
256,1605.0386111111036,-0.013100082986056805
257,1245.016944444443,-0.23870258033275604
258,1614.5747222222165,-0.11879883706569672
259,1611.5624999999902,-0.08156535029411316
260,1231.509166666663,-0.3089945912361145
261,1616.0858333333265,0.060911379754543304
262,1497.6077777777728,-0.0736922174692154
263,1265.944999999997,-0.09384708106517792
264,1200.9908333333328,0.04638195037841797
265,1565.6166666666568,0.1595069319009781
266,1569.9197222222153,0.20594283938407898
267,1605.2897222222136,0.14156973361968994
268,1615.6316666666619,0.30744776129722595
269,1029.4977777777788,0.03513175994157791
270,1593.2433333333258,0.09773936122655869
271,1597.8627777777722,0.13024009764194489
272,1620.5413888888836,0.18031564354896545
273,1620.3858333333237,0.047232069075107574
274,1646.119999999993,-0.048976656049489975
275,1663.6502777777657,-0.0959860160946846
276,1605.4577777777686,-0.14127732813358307
277,1607.6416666666585,-0.24614661931991577
278,1601.558611111104,-0.2076539397239685
279,1587.7994444444373,-0.18418428301811218
280,1641.3255555555445,0.043437279760837555
281,1641.4680555555492,0.09191400557756424
282,1600.8277777777687,-0.030052021145820618
283,1626.8913888888824,0.05043989419937134
284,1677.930277777772,0.3076389729976654
285,1669.9611111111049,0.20250718295574188
286,1283.7374999999972,-0.13066138327121735
287,1663.3255555555472,0.04536449536681175
288,1652.8055555555484,-0.001018049195408821
289,1654.5702777777724,0.0355258509516716
290,1634.7113888888816,0.0037943152710795403
291,1253.9330555555518,-0.11867298930883408
292,1684.6208333333277,0.1034400463104248
293,1653.6786111111046,0.08021946251392365
294,1667.3772222222199,0.05539570748806
295,1606.6416666666623,-0.03641762584447861
296,1587.0669444444336,-0.12050077319145203
297,1608.1099999999972,-0.12533806264400482
298,1693.5466666666612,0.20766215026378632
299,1674.3563888888862,0.0006232904270291328
300,1639.2738888888834,0.03202689811587334
301,1625.9161111111046,0.01523284986615181
302,1799.8433333333317,0.2843376398086548
303,1723.9183333333262,0.12953659892082214
304,1897.6805555555497,0.6116592884063721
305,1644.508055555551,-0.15037398040294647
306,1606.3122222222146,-0.15017777681350708
307,1683.3744444444371,-0.09526409208774567
308,1731.1138888888797,0.016718562692403793
309,1796.2341666666605,0.15613225102424622
310,1626.5877777777737,-0.19763238728046417
311,1717.4536111111072,-0.18191994726657867
312,1693.9619444444431,-0.09798866510391235
313,1652.7672222222168,-0.07480186969041824
314,1745.5747222222192,0.15734359622001648
315,1712.3166666666614,1.115079402923584
316,1492.4291666666613,1.3865883350372314
317,1576.9955555555462,-0.0983847975730896
318,1632.8391666666616,-0.016840312629938126
319,1917.3308333333275,2.478271007537842
320,1663.5927777777747,0.005337695591151714
321,1701.0691666666632,0.20305822789669037
322,1883.9724999999908,1.0670684576034546
323,1598.8302777777724,-0.13691763579845428
324,1206.0033333333322,-0.24171742796897888
325,1272.6216666666633,-0.1742124855518341
326,1721.9708333333278,0.09663426876068115
327,1784.084722222215,1.51151704788208
328,2090.0997222222177,1.0853506326675415
329,1696.8258333333254,0.2405654340982437
330,1672.5736111111048,-0.045312464237213135
331,3175.4638888889085,0.6717379093170166
332,1876.103888888879,0.21561934053897858
333,1639.6488888888814,-0.22672683000564575
334,1555.1161111111053,-0.35157763957977295
335,1773.9266666666642,-0.059273600578308105
336,1572.9049999999943,-0.25278887152671814
337,1694.9405555555493,-0.13360093533992767
338,1627.2583333333198,1.640334129333496
339,3386.2972222222415,0.7823337316513062
340,1611.0566666666575,-0.06040676683187485
341,1679.4105555555468,-0.08272726833820343
342,1289.5036111111062,-0.1356227993965149
343,1265.2297222222196,-0.0911310613155365
344,3303.632777777816,0.7802037596702576
345,3353.7894444444737,0.6507875323295593
346,1855.4936111110972,1.972554087638855
347,3334.3094444444755,0.6440349817276001
348,1670.5022222222146,0.1354655921459198
349,3397.4666666667044,0.6404895782470703
350,3403.8872222222767,0.4740466773509979
351,1716.149444444437,0.1091611236333847
352,3542.968055555597,0.5223672389984131
353,3382.808611111157,0.41350680589675903
354,3392.1236111111552,0.2678132951259613
355,3327.0572222222636,0.2455730140209198
356,1668.9558333333232,-0.2244618833065033
357,3478.1180555556057,0.2667394280433655
358,3327.779166666701,0.19109660387039185
359,3362.6847222222696,0.18593162298202515
360,3283.5597222222646,0.22999002039432526
361,3235.1863888889316,0.18730062246322632
362,3245.9566666667024,0.22966083884239197
363,3346.602222222257,0.4190402328968048
364,3340.66250000005,0.2337692379951477
365,3578.2441666667187,0.27218225598335266
366,3268.040277777822,0.13172535598278046
367,1680.7705555555456,-0.08608242124319077
368,3332.820277777825,0.021926265209913254
369,3295.1630555555917,0.16067779064178467
370,3419.943888888922,0.06295257806777954
371,3402.5963888889396,0.09814976155757904
372,3361.0786111111547,-0.015776220709085464
373,2831.9769444444587,-0.13492730259895325
374,3129.115000000023,0.455965131521225
375,3441.156388888941,0.025818180292844772
376,3214.5891666667026,-0.17020747065544128
377,3257.2322222222538,-0.04793611913919449
378,3448.527222222267,0.10436099767684937
379,1615.0947222222112,0.04128923639655113
380,3300.7002777778202,0.17234304547309875
381,3301.9822222222556,0.08551299571990967
382,3305.5019444444856,0.05793651193380356
383,3228.526666666707,-0.015211474150419235
384,3325.8047222222635,0.15793462097644806
385,3293.727500000038,0.12464340031147003
386,3339.9325000000485,0.056332673877477646
387,3301.622500000042,-0.005064487457275391
388,3262.4333333333684,-0.034989167004823685
389,1669.1455555555447,0.100774846971035
390,3270.880277777813,0.08034641295671463
391,3274.520277777812,0.009154372848570347
392,3284.5436111111435,0.012489941902458668
393,3313.486944444492,0.06477734446525574
394,3288.3327777778095,-0.005638554692268372
395,3334.8177777778205,0.01383484248071909
396,3315.8486111111415,0.014418451115489006
397,3391.523055555589,0.04784732311964035
398,3312.099166666696,0.1205030232667923
399,3267.18472222226,-0.07704511284828186
400,4606.668055555636,0.8629948496818542
401,3309.4388888889266,-0.14366929233074188
402,3314.248888888923,-0.1066693365573883
403,3358.831388888921,0.031223444268107414
404,3305.388888888919,-0.024183571338653564
405,3292.3377777778123,-0.018481560051441193
406,2798.1922222222356,-0.00011238548904657364
407,3336.6900000000287,0.10537924617528915
408,2916.6275000000132,0.155422642827034
409,2994.6577777777916,0.19454582035541534
410,4569.551388888951,0.840489387512207
411,2881.2258333333402,0.19448235630989075
412,4611.013888888964,1.0746290683746338
413,4565.447222222296,1.1354538202285767
414,3337.130000000019,0.6124832034111023
415,4608.748611111199,1.023805856704712
416,4558.654166666731,1.003218650817871
417,3351.573333333356,0.3894520699977875
418,4570.354166666741,0.7990886569023132
419,2851.2769444444575,0.18434756994247437
420,4592.162500000059,0.6273357272148132
421,4585.727777777836,0.481039822101593
422,3376.5438888889066,0.2720835506916046
423,3352.8966666667015,0.18745671212673187
424,4571.048611111197,0.413514107465744
425,4589.998611111182,0.34188157320022583
426,2818.6544444444476,0.1025293618440628
427,4558.926388888981,0.3436006009578705
428,4588.933333333415,0.47585755586624146
429,4578.093055555656,0.35705119371414185
430,3213.434444444475,0.28549325466156006
431,3315.9150000000236,0.31762731075286865
432,3237.3025000000202,0.4101581275463104
433,4600.072222222297,0.4844266176223755
434,4607.406944444539,0.48574891686439514
435,4589.08333333341,0.48980578780174255
436,4622.905555555642,0.4864533245563507
437,4619.381944444548,0.5278400182723999
438,4617.776388888971,0.4511546194553375
439,3325.980555555575,0.35718274116516113
440,4618.729166666765,0.3590339720249176
441,4608.743055555647,0.42025452852249146
442,3303.8333333333608,0.31271880865097046
443,4638.344444444551,0.3391175866127014
444,4641.508333333439,0.3521888256072998
445,4632.7277777778945,0.432753324508667
446,4616.791666666764,0.3671751618385315
447,4621.144444444533,0.3942634165287018
448,4627.502777777871,0.4233054220676422
449,4638.887500000091,0.4587659239768982
450,4632.093055555649,0.4494236409664154
451,4635.311111111215,0.4272043704986572
452,1800.6461111111034,0.8376785516738892
453,4619.943055555649,0.4585129916667938
454,4641.213888888981,0.43736758828163147
455,4634.591666666753,0.4264112114906311
456,4598.566666666764,0.38231053948402405
457,4599.787500000077,0.4304448962211609
458,4608.1875000000655,0.46170374751091003
459,4620.08194444451,0.4092738926410675
460,4587.730555555612,0.42793336510658264
461,4548.833333333401,0.4190671741962433
462,4387.27361111116,0.36739662289619446
463,4548.404166666733,0.2884691655635834
464,4553.751388888935,0.292055606842041
465,4548.43055555561,0.3103327453136444
466,4572.052777777829,0.32552459836006165
467,4577.406944444503,0.37106165289878845
468,4561.047222222273,0.4267280101776123
469,4593.423611111171,0.4461674690246582
470,4559.525000000056,0.43883538246154785
471,4477.318055555604,0.43642354011535645
472,4569.580555555603,0.46458324790000916
473,4559.183333333383,0.43407583236694336
474,4576.395833333398,0.4488663971424103
475,4534.756944444512,0.35672977566719055
476,4589.99444444449,0.32461997866630554
477,4569.143055555621,0.3289808928966522
478,4598.156944444503,0.36475569009780884
479,1029.3919444444437,0.25798019766807556
480,3485.268888888924,0.5688967704772949
481,1013.5861111111124,0.3617727756500244
482,1068.7000000000007,0.48836302757263184
483,1072.5286111111118,0.5153011083602905
484,4605.770833333422,0.7103878259658813
485,4630.561111111193,0.6661787629127502
486,4630.04583333341,0.6573549509048462
487,4618.993055555652,0.6015488505363464
488,4631.091666666762,0.5443921089172363
489,4596.562500000107,0.4399394392967224
490,4629.256944444552,0.3112100660800934
491,4629.505555555658,0.26972463726997375
492,4630.822222222334,0.21947626769542694
493,4612.695833333427,0.19120429456233978
494,4633.26388888898,0.17284807562828064
495,4620.387500000081,0.1816883385181427
496,4601.104166666745,0.20448905229568481
497,4594.277777777851,0.26816338300704956
498,4621.2819444445395,0.42116060853004456
499,4599.7750000001,0.5012010931968689
500,4625.243055555652,0.5308560729026794
501,4634.608333333444,0.5693777203559875
502,4604.893055555659,0.5215352773666382
503,4637.951388888982,0.600989580154419
504,4631.5152777778785,0.5548993945121765
505,4607.738888888985,0.4110187292098999
506,4637.0638888889835,0.3819046914577484
507,4630.680555555673,0.3469409942626953
508,4630.825000000134,0.40654316544532776
509,4378.619166666753,0.13634416460990906
510,4643.372222222349,0.28396791219711304
511,4638.995833333458,0.2690608501434326
512,4635.581944444566,0.26778459548950195
513,4648.048611111224,0.2905214726924896
514,4618.8472222223345,0.3295157849788666
515,4636.619444444569,0.34587782621383667
516,4642.701388889016,0.44475239515304565
517,4648.815277777898,0.5098493099212646
518,4643.506944444572,0.555057168006897
519,4644.218055555686,0.5850207805633545
520,4654.369444444568,0.4821878671646118
521,4650.256944444553,0.5967385172843933
522,4636.756944444563,0.5531334280967712
523,4645.187500000123,0.43406185507774353
524,4630.315277777901,0.3781665861606598
525,4640.412500000131,0.36133521795272827
526,4649.618055555662,0.3171956539154053
527,4651.936111111228,0.31900230050086975
528,4643.815277777888,0.22868171334266663
529,4639.144444444549,0.2822006642818451
530,4643.6597222223345,0.20208275318145752
531,4651.586111111232,0.28422194719314575
532,4646.030555555663,0.2656309902667999
533,4644.448611111214,0.34834492206573486
534,4643.451388889008,0.368415892124176
535,4644.419444444535,0.3776840269565582
536,4622.080555555665,0.386026531457901
537,4626.315277777895,0.4869498014450073
538,4648.929166666777,0.4448196589946747
539,4637.377777777897,0.5407372117042542
540,4628.952777777873,0.43862947821617126
541,4620.769444444574,0.5015798211097717
542,4648.443055555654,0.3987046480178833
543,4646.677777777895,0.4060703217983246
544,4627.404166666762,0.35126909613609314
545,4599.406944444542,0.2528340220451355
546,4644.522222222331,0.3062880337238312
547,4621.390277777878,0.24161633849143982
548,3416.4372222222473,0.5212687253952026
549,4644.170833333441,0.34477895498275757
550,4612.104166666768,0.38088279962539673
551,4632.641666666776,0.4156685769557953
552,4633.805555555655,0.5582579374313354
553,4631.356944444539,0.4662713408470154
554,4636.238888888991,0.496579647064209
555,4630.700000000108,0.41327714920043945
556,4624.650000000103,0.3845125734806061
557,4624.675000000102,0.3880538046360016
558,4605.197222222309,0.3917796313762665
559,4616.534722222309,0.34712111949920654
560,4612.391666666743,0.24719974398612976
561,4583.436111111193,0.2508307099342346
562,4569.138888888967,0.2574765682220459
563,4610.520833333417,0.27883023023605347
564,4576.175000000055,0.3477807343006134
565,4539.095833333381,0.31964293122291565
566,4577.1180555556075,0.4165359139442444
567,4500.540277777821,0.4314678907394409
568,4576.663888888946,0.42916738986968994
569,4545.194444444489,0.500325620174408
570,3469.0652777777864,0.6469607353210449
571,4527.952777777835,0.4651637673377991
572,4533.109722222254,0.3394979238510132
573,4533.645833333409,0.3812824785709381
574,4517.47916666672,0.38640880584716797
575,4586.697222222294,0.3575228452682495
576,4591.748611111193,0.35904571413993835
577,4608.061111111192,0.32630911469459534
578,4594.127777777835,0.2882692515850067
579,4554.586111111184,0.29554006457328796
580,4575.486111111183,0.31301218271255493
581,4583.884722222289,0.36682477593421936
582,4585.502777777841,0.33197179436683655
583,1144.2874999999967,0.14411726593971252
584,4574.02638888897,0.35422876477241516
585,4598.466666666758,0.4472152292728424
586,4600.329166666755,0.43001723289489746
587,4616.744444444518,0.42658066749572754
588,4599.729166666754,0.28821665048599243
589,4567.512500000072,0.3687812387943268
590,4588.209722222307,0.3507990539073944
591,4592.083333333401,0.3541550040245056
592,4570.331944444523,0.3548400402069092
593,4556.71666666674,0.22787466645240784
594,4566.85833333339,0.431602418422699
595,4606.109722222292,0.2263934165239334
596,4612.427777777856,0.3449605107307434
597,4607.872222222301,0.2520711421966553
598,4557.54722222229,0.30258920788764954
599,4560.97638888896,0.349324107170105
600,4577.769444444507,0.3146747350692749
601,4585.55694444449,0.24969808757305145
602,4553.086111111164,0.3486308455467224
603,4592.456944444525,0.30663636326789856
604,4578.861111111176,0.33815494179725647
605,4545.802777777837,0.3962080180644989
606,4563.49722222228,0.3796910345554352
607,4517.4444444445,0.37515056133270264
608,4565.436111111166,0.4013754725456238
609,4585.490277777832,0.3943360447883606
610,4585.1208333333925,0.531362771987915
611,4536.845833333392,0.5359545946121216
612,4523.727777777818,0.5802042484283447
613,4551.605555555609,0.5518361926078796
614,4536.033333333386,0.5602480173110962
615,4567.394444444497,0.46647724509239197
616,4529.027777777829,0.42229777574539185
617,4595.001388888955,0.37035802006721497
618,4567.805555555605,0.290103942155838
619,4599.877777777836,0.2953396439552307
620,4557.868055555633,0.1907460242509842
621,4627.550000000092,0.2409658581018448
622,4593.772222222299,0.14350508153438568
623,4633.1152777778825,0.21838593482971191
624,4626.061111111189,0.2843111455440521
625,4631.430555555641,0.21724717319011688
626,4627.920833333432,0.25475844740867615
627,4623.090277777884,0.3189147412776947
628,2806.335277777799,0.6577898859977722
629,4603.243055555655,0.4168882668018341
630,2684.843888888896,0.6984058618545532
631,2707.132222222235,0.6714901924133301
632,2644.7833333333515,0.682682991027832
633,2652.838333333347,0.5812830924987793
634,2654.596944444451,0.6006646156311035
635,2647.045555555566,0.5342835187911987
636,4644.331944444559,0.4370148777961731
637,4651.179166666797,0.48170530796051025
638,3346.0675000000533,0.5128992795944214
639,2614.373055555576,0.4733600616455078
640,4644.991666666788,0.474752813577652
641,4647.976388889021,0.49891719222068787
642,4652.234722222346,0.46332067251205444
643,4650.477777777901,0.43107154965400696
644,4649.012500000116,0.4136873781681061
645,4636.863888889018,0.4185504615306854
646,3300.4961111111566,0.45879849791526794
647,3258.425555555601,0.41654494404792786
648,4634.511111111235,0.34249237179756165
649,3261.373055555594,0.3590305745601654
650,4653.130555555681,0.4174138307571411
651,4643.459722222334,0.3951738774776459
652,4643.508333333445,0.3556724190711975
653,4661.94722222236,0.42203736305236816
654,4654.387500000127,0.4302208721637726
655,4658.8694444445655,0.36776241660118103
656,4650.315277777906,0.3987133800983429
657,4658.068055555684,0.29453545808792114
658,4657.8027777779125,0.3070423901081085
659,4647.637500000122,0.21250875294208527
660,4651.350000000117,0.37666401267051697
661,4635.951388888997,0.22309458255767822
662,4635.406944444553,0.21683500707149506
663,4622.1027777778745,0.2106475830078125
664,4645.126388888991,0.29703617095947266
665,4341.787500000069,0.37878739833831787
666,4621.4527777778785,0.3814195394515991
667,994.5622222222224,0.2254876345396042
668,1071.3105555555558,0.43977946043014526
669,934.7869444444453,0.36351755261421204
670,773.6075000000003,0.40956729650497437
671,3431.3691666667055,1.0830146074295044
672,4607.004166666739,0.9366433024406433
673,4614.725000000088,1.1955972909927368
674,4579.595833333422,1.2845351696014404
675,4592.406944444497,1.2836627960205078
676,2894.0775000000135,1.817763090133667
677,4585.0041666667175,1.1558778285980225
678,4582.050000000073,1.191583275794983
679,4607.416666666752,1.0100895166397095
680,4465.480555555635,0.811254620552063
681,4588.926388888952,0.7181559205055237
682,4499.790277777848,0.40948811173439026
683,4542.786111111167,0.42897576093673706
684,4565.897222222263,0.20392200350761414
685,4585.762500000066,0.14134395122528076
686,4599.4263888889545,0.05533721297979355
687,4606.241666666735,0.06478941440582275
688,4623.552777777856,0.03772657737135887
689,4605.150000000072,-0.003639891743659973
690,4612.522222222303,0.08117321878671646
691,4611.211111111205,0.175808385014534
692,4631.444444444537,0.2152022421360016
693,4575.933333333423,0.3051671087741852
694,4609.97361111119,0.3289874792098999
695,4616.355555555638,0.4360615909099579
696,1047.1188888888894,0.4180169105529785
697,4599.331944444528,0.513824462890625
698,4624.90138888899,0.572182297706604
699,4634.073611111218,0.6561779379844666
700,4623.150000000103,0.6679802536964417
701,4633.883333333434,0.6203323602676392
702,4629.600000000101,0.5741632580757141
703,4634.2083333334285,0.5727728009223938
704,4633.34166666676,0.4605847895145416
705,4636.9125000000995,0.36691877245903015
706,4643.038888888992,0.39059725403785706
707,4586.581944444535,0.2675982117652893
708,4620.822222222325,0.1732078492641449
709,4637.768055555649,0.18311680853366852
710,4645.395833333449,0.22282099723815918
711,4641.798611111234,0.28328633308410645
712,4624.909722222337,0.23324550688266754
713,4644.422222222342,0.22704759240150452
714,4637.805555555676,0.2084386795759201
715,4643.80000000012,0.16461841762065887
716,4644.900000000107,0.27487075328826904
717,4641.273611111234,0.3135627210140228
718,1717.7611111111,1.0222041606903076
