episode,reward,loss,lap
175,1029.6820384055532,0.4031990170478821,0
176,-8879.364858448627,2.4095029830932617,0
177,-4746.785109637907,1.6262292861938477,0
178,1392.7350903814277,-0.11285346001386642,0
179,-8185.888365833911,1.658082365989685,0
180,1380.761673372076,0.7156806588172913,0
181,-4561.143855441995,1.4526329040527344,0
182,1402.4464930570437,0.4881303012371063,0
183,1296.7977983508888,1.5014439821243286,0
184,-4437.694980550323,0.2824927568435669,0
185,-1335.6977629568578,1.7123912572860718,0
186,-3965.3962219235227,0.2940742075443268,0
187,-4917.8639433680055,0.9464073777198792,0
188,-6387.2759308567,0.2405058741569519,0
189,-4112.345370177451,-0.5306715965270996,0
190,-4209.688483332307,-0.44051456451416016,0
191,-4644.776616927967,-0.6557819247245789,0
192,1036.5494791492215,-0.46567726135253906,0
193,1117.7728065670515,-0.7829195261001587,0
194,1616.049783585279,-0.3592563569545746,0
195,936.9889282000449,0.1052178144454956,0
196,-4241.371388970974,-0.9439288973808289,0
197,-4411.254787502361,-0.14161533117294312,0
198,1143.8036552695687,-0.06256238371133804,0
199,1651.7695859211358,-0.20468369126319885,0
200,-5183.477689133897,0.19482049345970154,0
201,970.9539233488952,0.8202230334281921,0
202,-4333.036089556894,-0.08921343088150024,0
203,-4152.710538591631,0.8027111291885376,0
204,1850.4221007237961,-0.054363299161195755,0
205,1659.4414515706073,0.7814328670501709,0
206,1144.493184510087,0.5365139245986938,0
207,1294.003502466962,1.1234203577041626,0
208,1578.7984771301024,-0.04892420768737793,0
209,1000.4458132371881,1.003915786743164,0
210,-7798.090717269864,1.7352508306503296,0
211,-4505.217041352344,1.8067190647125244,0
212,-775.3508759144873,0.7933984398841858,0
213,-4649.701206233121,0.6587749123573303,0
214,906.7116744067841,1.280070424079895,0
215,-5486.723165894858,1.3364773988723755,0
216,-3925.740306690787,0.36136969923973083,0
217,-7746.406893693442,2.407660722732544,0
218,-3057.9244101349564,1.809421420097351,0
219,-4478.472395029999,0.44045230746269226,0
220,-4486.8069124872145,0.5419638752937317,0
221,1057.2626699382324,1.3035467863082886,0
222,-4486.102849155754,-0.3117374777793884,0
223,-4767.995918877984,-1.1994259357452393,0
224,-4629.63066819255,0.09687624126672745,0
225,-4917.657433424382,1.7254440784454346,0
226,-4658.2543189858725,-1.3412214517593384,0
227,-4597.876362447697,-1.411208987236023,0
228,-4944.561626596558,1.0361311435699463,0
229,-4668.872650371088,-1.1954375505447388,0
230,-4753.825463843596,-1.1395821571350098,0
231,-4775.894312320457,0.7442003488540649,0
232,-5260.88281012123,0.15371355414390564,0
233,-4485.953076575444,-0.886486291885376,0
234,-4507.920227444207,-0.13593202829360962,0
235,-4739.360339347422,0.6766337752342224,0
236,-4777.495100404583,-0.9929731488227844,0
237,-4480.820008095518,0.28553467988967896,0
238,-4608.667546440593,0.16551277041435242,0
239,-4642.873743133694,0.285314679145813,0
240,-4866.339989350467,-0.6825094819068909,0
241,-4771.104370895891,0.8747172951698303,0
242,-4686.228652293428,0.9718177914619446,0
243,-4866.051150255889,0.8807501792907715,0
244,-4677.121933599954,-0.736777126789093,0
245,-4885.551598255577,0.5019523501396179,0
246,-4836.495653525572,-0.8238712549209595,0
247,-4741.687108577117,-0.6025736331939697,0
248,-4724.364969731816,0.6430752873420715,0
249,-4533.3561102216545,0.40916821360588074,0
250,-4659.284473476993,-0.6120932698249817,0
251,-4758.96860308091,0.8358646035194397,0
252,-7859.410989813097,0.06444579362869263,0
253,-4689.0088853207835,0.007822204381227493,0
254,-4780.223097678826,-0.1379142701625824,0
255,-4744.565146006527,0.9564811587333679,0
256,-5134.040375984636,0.13298194110393524,0
257,-4782.795811672312,1.2520473003387451,0
258,-4780.979558934156,1.1888171434402466,0
259,-4657.192542010736,-0.045817434787750244,0
260,-4642.235243684896,0.4019668698310852,0
261,-9217.990771554461,0.29242143034935,0
262,-5101.591747214551,-0.0362817756831646,0
263,-4679.039282912583,-0.12701398134231567,0
264,-4709.253227676323,0.14891104400157928,0
265,-4629.010109902528,-0.5230309963226318,0
266,-4802.176181426008,-0.04917250573635101,0
267,-10849.245737151286,0.6965637803077698,0
268,-4752.191646191983,-0.2749714255332947,0
269,-4727.192394065088,-0.19766823947429657,0
270,-4767.153214700938,0.47499439120292664,0
271,-5302.150549920892,0.6956037282943726,0
272,-7022.155418509252,0.5489497184753418,0
273,-8717.867758355344,0.10166192054748535,0
274,-4576.877069503777,0.2348521202802658,0
275,-5507.001224624441,0.8259732127189636,0
276,-6770.267511150371,0.4553126394748688,0
277,-9089.423355112971,-0.05269258841872215,0
278,-4687.746267957811,-0.035027071833610535,0
279,-4778.534565912285,0.3005547821521759,0
280,-4699.4374664409015,-0.09692806005477905,0
281,-4705.736548367095,-0.0709136426448822,0
282,-4587.725444096639,-0.2594042718410492,0
283,-4767.226418386293,0.35369938611984253,0
284,-6195.592034686193,-0.10571061074733734,0
285,-4534.878502110202,-0.6959699988365173,0
286,-7158.285180517859,0.5504042506217957,0
287,-4715.773539887216,-0.11360349506139755,0
288,-4759.18498875759,0.3763304352760315,0
289,-4546.118907868449,-0.4095200300216675,0
290,-4648.331284398677,-0.4614472985267639,0
291,-4708.171518194902,0.003183918073773384,0
292,-4615.835848349063,-0.03912009298801422,0
293,-4631.181245254635,0.09960099309682846,0
294,-4720.7918943533805,0.3119277358055115,0
295,-4726.376445319564,0.24962295591831207,0
296,-4525.228623452142,0.5488230586051941,0
297,-4801.021732966899,-0.031597886234521866,0
298,-5504.267035150633,0.5878082513809204,0
299,-4552.986430313031,0.49882131814956665,0
300,-4172.8563411992445,-0.24510881304740906,0
301,-4518.224894071631,-0.7014508843421936,0
302,-6584.858878875245,-0.2623751163482666,0
303,-2655.423858664581,-0.07706747204065323,0
304,-4458.744532121044,0.6872992515563965,0
305,-4757.492982640704,-0.12937834858894348,0
306,-4001.7105484366425,-0.4154589772224426,0
307,-4348.552720688316,0.44649314880371094,0
308,-4640.0796954649795,0.10545871406793594,0
309,-4224.915510028113,0.616930365562439,0
310,-4034.0544030104907,-0.5391992330551147,0
311,-4165.64513981179,0.8589735627174377,0
312,-4344.699921172431,0.013955941423773766,0
313,-4389.902631817479,0.8328747153282166,0
314,-4589.856957309726,-0.44275712966918945,0
315,-3124.410922999561,-0.06537164002656937,0
316,-4517.511401528143,-0.3602921962738037,0
317,774.2868623662544,-0.6587929725646973,0
318,-4556.25597736647,1.413663625717163,0
319,-2314.3709801686628,-0.15251433849334717,0
320,-4490.8932230829605,0.15632088482379913,0
321,-561.6327769153386,-0.2123328000307083,0
322,-4678.8388957367415,0.33070114254951477,0
323,1418.0052636088983,0.045306846499443054,0
324,-6915.002395074548,0.8850352168083191,0
325,-3823.5723477117767,-0.254624605178833,0
326,1771.161857092656,-0.5965669751167297,0
327,-1619.903230498731,0.18634280562400818,0
328,-3974.5333009695455,1.0618995428085327,0
329,1227.3765132518836,0.17781248688697815,0
330,1434.751670754702,-0.15467911958694458,0
331,1361.8753011394506,0.22712013125419617,0
332,-3933.3300882549183,0.857561469078064,0
333,1069.1959467220659,1.580761432647705,0
334,2078.2576358075135,-0.022868242114782333,0
335,-4384.263417487306,0.49426332116127014,0
336,1208.1676134777574,0.005120009183883667,0
337,1142.870923105378,0.4910198748111725,0
338,1244.9321404232958,-0.0014979932457208633,0
339,1207.529215136209,0.3401728570461273,0
340,-4381.989057372265,0.9147480726242065,0
341,-4058.202476479978,0.6151103973388672,0
342,-10458.813369602743,2.594123125076294,0
343,-4752.278987544119,1.4745628833770752,0
344,1105.7288945119988,1.3485816717147827,0
345,972.2226997691838,1.0099236965179443,0
346,-4244.073090828997,0.36555802822113037,0
347,2150.5068239565694,-0.27628061175346375,0
348,1597.0592004798882,-0.32742393016815186,0
349,-6570.526866523085,0.9838590025901794,0
350,-4734.257194276591,1.248232126235962,0
351,1381.1306011761485,-0.681400716304779,0
352,-10074.32772294504,-0.18918859958648682,0
353,-3412.729111309072,1.271092176437378,0
354,-1572.6642941226623,0.6582261323928833,0
355,-5949.32978192408,1.2317531108856201,0
356,-4583.489556059071,0.5821480751037598,0
357,-6077.871824640455,0.7893086075782776,0
358,-4810.466976322248,-0.27084216475486755,0
359,-3178.51476742152,-0.15211163461208344,0
360,-1583.9482200895231,1.2562538385391235,0
361,-4619.894681866021,-0.26075252890586853,0
362,1057.0644175323953,-0.75115966796875,0
363,-6178.211823948799,0.24065184593200684,0
364,-2104.9286976012004,0.25934627652168274,0
365,964.1494042895338,-0.4816800653934479,0
366,1710.1350171424856,-0.6685118675231934,0
367,1901.4802799602123,-0.34579986333847046,0
368,-5052.370694410554,0.32537153363227844,0
369,-3296.205720064667,-0.9501994252204895,0
370,1341.1381288285156,-0.47383958101272583,0
371,1207.2613946803585,-0.382717102766037,0
372,307.0599332406635,0.2679263651371002,0
373,1892.6002648997708,-0.8169131875038147,0
374,1177.5441801132436,-0.029035726562142372,0
375,-4627.544292608571,0.7381213307380676,0
376,1147.8379052242658,-0.2554137408733368,0
377,1214.5655245842945,0.09157859534025192,0
378,1285.7093995199473,0.09240441024303436,0
379,2307.9437931579837,0.5792230367660522,0
380,-4284.511844610395,0.047558169811964035,0
381,1717.2811034085635,0.5442317128181458,0
382,1268.6000499241945,0.45941105484962463,0
383,1649.450818416914,0.012089734897017479,0
384,-3647.6941161336827,-0.43836715817451477,0
385,-2221.5355316350415,1.4901589155197144,0
386,-5461.659552911055,1.4920012950897217,0
387,1253.7293366272947,0.056372467428445816,0
388,-4415.2260356014285,0.5163023471832275,0
389,-7694.685520000546,2.1665425300598145,0
390,1272.7902805250533,0.4013461470603943,0
391,1599.1834459818858,-0.5721071362495422,0
392,1038.87758609518,1.1773005723953247,0
393,-4709.694110340322,0.5842534899711609,0
394,-4536.072630943112,0.7638197541236877,0
395,-174.68870421614602,1.5587273836135864,0
396,-7180.915604100347,0.8666539192199707,0
397,1020.8543632078722,0.3764185309410095,0
398,-4521.067288246675,0.5852447152137756,0
399,-4531.447213467063,0.2835087180137634,0
400,-2718.7361323222485,1.0941721200942993,0
401,1340.6165211457944,0.20084095001220703,0
402,1221.485595985378,0.11454879492521286,0
403,-1647.5289841707681,0.524228036403656,0
404,-4562.178616975898,0.24024149775505066,0
405,-6896.119065351215,0.3624956011772156,0
406,-9534.269944917703,0.3003176748752594,0
407,-507.1497505065016,0.5609041452407837,0
408,-7161.1786773300955,-0.07408925890922546,0
409,803.8139846665623,-0.09601114690303802,0
410,995.8281374674428,-0.2121969610452652,0
411,-4739.117317229291,-0.03573917597532272,0
412,1026.9363895189845,-0.3144451081752777,0
413,-8351.994701068155,0.15858455002307892,0
414,-4597.9696627239655,-0.5546489357948303,0
415,-1884.9015451365337,0.3760952353477478,0
416,-4719.701583003028,-0.18173256516456604,0
417,-4635.571182592132,-0.4578319191932678,0
418,-4707.402095000486,-0.33004581928253174,0
419,1133.4027202689301,-0.39880818128585815,0
420,79.79482754381613,0.40852856636047363,0
421,-3686.006354750716,0.2693433463573456,0
422,-4597.930833512654,0.3047456741333008,0
423,-4639.961507833724,-0.06172184646129608,0
424,-4570.76036891528,-0.2088467925786972,0
425,-4672.366366434419,0.2954292297363281,0
426,-4730.864305900554,0.8826777935028076,0
427,-4735.719534171172,0.5337766408920288,0
428,-4737.100902993264,0.5336093902587891,0
429,-2488.869282676563,0.728769063949585,0
430,896.7982823075827,0.7167295813560486,0
431,1038.3418935352433,0.7526593804359436,0
432,-4514.400469931366,-0.21600458025932312,0
433,-1551.6593310533003,0.8249838352203369,0
434,-7285.752867263352,0.4844934642314911,0
435,-4580.407760352691,0.1364828199148178,0
436,1020.1222503064989,0.24292635917663574,0
437,-1106.6015267820555,0.8116174340248108,0
438,-4676.402285940014,0.10309959948062897,0
439,-4526.699125275194,0.017849542200565338,0
440,-565.4959437587241,0.733108639717102,0
441,698.488770769899,0.4253239035606384,0
442,-2093.499912685616,0.44023561477661133,0
443,-4673.781840156072,-0.0801888182759285,0
444,-4714.900359997656,-0.42354950308799744,0
445,-4768.3559267908495,0.11066174507141113,0
446,-7242.000658100476,0.6544468998908997,0
447,-4774.49956855551,-0.023236768320202827,0
448,-4363.603570349075,-0.35974186658859253,0
449,-10442.331798596882,1.030153512954712,0
450,-4416.6304739401285,-0.14616984128952026,0
451,-4662.072377203116,0.1035960465669632,0
452,-4656.916315242105,0.21598286926746368,0
453,-4540.302477061375,-0.14231058955192566,0
454,1388.4828186078053,0.017720088362693787,0
455,-4625.043109704435,-0.21711081266403198,0
456,-4663.332016211141,-0.01664561964571476,0
457,160.79541306659905,0.9254068732261658,0
458,-4670.6746272435885,0.15749824047088623,0
459,-4858.968891636131,0.3094176948070526,0
460,-4489.973326371377,-0.10904224961996078,0
461,-4530.072322074166,-0.06923052668571472,0
462,-517.1750633960373,1.1038331985473633,0
463,-4863.468848799477,0.4852621853351593,0
464,-3858.8939015876367,-0.8200434446334839,0
465,-4714.321805908749,-0.14683426916599274,0
466,-9380.133579448597,0.4328608512878418,0
467,-4767.1110333078,0.4197782278060913,0
468,-4689.444960299561,0.5650944709777832,0
469,-8763.895364508751,0.5233243703842163,0
470,-8623.482955384234,0.7809770703315735,0
471,-4782.9108798026355,0.561428964138031,0
472,-4770.175034915546,0.5192118883132935,0
473,-4656.524395444507,0.4626803994178772,0
474,-4769.033259718124,0.34083300828933716,0
475,-4768.966207810038,0.28900906443595886,0
476,-10246.89244977749,-0.11131048202514648,0
477,-4765.882743694623,-0.022623427212238312,0
478,-5008.024625462467,-0.25936219096183777,0
479,-4639.019019249316,-0.4036027491092682,0
480,-4875.544759318748,-0.10487404465675354,0
481,-4840.057541461561,0.05165884643793106,0
482,-2725.6016711017846,0.582426130771637,0
483,-4782.615050256989,-0.25183552503585815,0
484,-4365.964606743457,-0.6279469132423401,0
485,-4187.887093726588,0.4067574739456177,0
486,-5745.78802147516,-0.17256976664066315,0
487,-4641.128792357344,0.261050820350647,0
488,-4759.50105385737,0.1376277506351471,0
489,-4651.444080505409,-0.09566061198711395,0
490,-4215.024865897162,-0.5002447366714478,0
491,-4789.677597429318,0.6241243481636047,0
492,-4257.176655309436,0.95362389087677,0
493,-5350.578940234579,0.4361737072467804,0
494,-4801.70680277523,0.07128890603780746,0
495,-4704.6037128608095,0.6175735592842102,0
496,-4562.160638062731,-0.03851258009672165,0
497,-4780.950135428948,0.5427011251449585,0
498,-4992.142797409637,0.3600172996520996,0
499,-4769.558858328244,0.3170328438282013,0
500,-4668.763321102529,0.10940110683441162,0
